draw_date,weekday,number_1,number_2,number_3,number_4,number_5,jackpot_text,jackpot_amount,rule_version,source_url
2008-04-18,Friday,3,5,16,33,35,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-04-19,Saturday,14,20,24,33,39,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-04-20,Sunday,3,16,17,20,31,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-04-21,Monday,2,11,19,20,36,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-04-22,Tuesday,9,10,15,18,26,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-04-23,Wednesday,3,10,16,38,39,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-04-24,Thursday,3,4,15,16,30,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-04-25,Friday,2,6,13,17,19,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-04-26,Saturday,4,9,11,26,37,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-04-27,Sunday,14,21,23,26,36,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-04-28,Monday,3,24,26,30,31,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-04-29,Tuesday,5,11,22,24,28,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-04-30,Wednesday,3,6,13,18,23,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-05-01,Thursday,5,26,31,38,39,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-05-02,Friday,3,14,23,31,39,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-05-03,Saturday,1,21,24,25,38,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-05-04,Sunday,4,5,13,15,24,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-05-05,Monday,3,7,8,11,22,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-05-06,Tuesday,4,10,24,27,33,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-05-07,Wednesday,9,23,26,27,33,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-05-08,Thursday,4,8,33,37,38,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-05-09,Friday,2,8,29,32,34,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-05-10,Saturday,20,27,29,32,38,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-05-11,Sunday,10,13,17,18,31,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-05-12,Monday,7,9,10,16,27,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-05-13,Tuesday,9,15,26,34,35,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-05-14,Wednesday,3,10,16,30,36,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-05-15,Thursday,1,3,10,15,30,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-05-16,Friday,1,10,26,36,39,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-05-17,Saturday,7,8,18,21,28,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-05-18,Sunday,8,9,15,18,29,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-05-19,Monday,1,4,11,16,39,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-05-20,Tuesday,9,13,25,35,37,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-05-21,Wednesday,11,16,17,21,25,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-05-22,Thursday,1,6,24,32,35,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-05-23,Friday,2,4,14,33,39,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-05-24,Saturday,2,7,22,32,34,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-05-25,Sunday,8,9,17,29,37,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-05-26,Monday,2,3,12,13,19,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-05-27,Tuesday,4,9,16,25,38,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-05-28,Wednesday,2,13,19,29,30,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-05-29,Thursday,5,12,33,34,39,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-05-30,Friday,4,6,16,29,30,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-05-31,Saturday,12,15,29,32,33,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-06-01,Sunday,10,16,21,26,30,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-06-02,Monday,10,11,13,28,31,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-06-03,Tuesday,2,4,13,24,26,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-06-04,Wednesday,7,12,23,34,35,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-06-05,Thursday,1,17,20,26,29,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-06-06,Friday,14,15,16,23,25,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-06-07,Saturday,6,9,17,23,37,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-06-08,Sunday,1,5,8,31,34,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-06-09,Monday,13,15,31,32,35,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-06-10,Tuesday,14,15,18,27,37,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-06-11,Wednesday,13,17,19,34,38,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-06-12,Thursday,4,7,8,30,36,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-06-13,Friday,9,19,25,32,37,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-06-14,Saturday,13,15,16,34,37,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-06-15,Sunday,15,17,30,33,38,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-06-16,Monday,6,10,20,21,35,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-06-17,Tuesday,8,17,23,29,38,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-06-18,Wednesday,1,3,22,24,31,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-06-19,Thursday,9,12,27,31,39,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-06-20,Friday,21,27,29,30,35,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-06-21,Saturday,5,12,17,27,31,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-06-22,Sunday,1,5,12,21,24,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-06-23,Monday,9,11,21,35,39,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-06-24,Tuesday,7,9,12,18,23,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-06-25,Wednesday,4,17,18,23,34,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-06-26,Thursday,10,11,25,27,34,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-06-27,Friday,4,7,14,21,24,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-06-28,Saturday,8,11,18,25,37,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-06-29,Sunday,8,22,26,34,36,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-06-30,Monday,3,9,12,33,36,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-07-01,Tuesday,1,13,16,20,25,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-07-02,Wednesday,3,5,13,24,34,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-07-03,Thursday,6,11,24,29,33,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-07-04,Friday,5,8,18,33,35,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-07-05,Saturday,6,11,24,27,38,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-07-06,Sunday,25,26,27,32,33,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-07-07,Monday,1,3,16,21,33,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-07-08,Tuesday,3,11,15,29,32,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-07-09,Wednesday,4,7,24,36,37,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-07-10,Thursday,1,8,13,31,38,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-07-11,Friday,7,17,19,22,39,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-07-12,Saturday,3,22,26,32,33,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-07-13,Sunday,5,11,28,30,38,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-07-14,Monday,4,15,16,18,29,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-07-15,Tuesday,1,8,11,13,33,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-07-16,Wednesday,14,27,28,30,32,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-07-17,Thursday,2,5,12,19,36,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-07-18,Friday,15,19,27,32,36,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-07-19,Saturday,4,8,11,34,39,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-07-20,Sunday,13,14,16,25,28,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-07-21,Monday,3,10,15,21,22,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-07-22,Tuesday,4,14,18,25,28,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-07-23,Wednesday,2,4,5,18,38,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-07-24,Thursday,3,13,23,27,32,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-07-25,Friday,6,10,11,14,21,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-07-26,Saturday,4,7,9,23,38,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-07-27,Sunday,10,16,21,23,36,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-07-28,Monday,2,4,10,31,32,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-07-29,Tuesday,1,17,31,33,38,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-07-30,Wednesday,12,13,15,18,19,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-07-31,Thursday,1,6,14,18,20,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-08-01,Friday,2,3,16,18,33,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-08-02,Saturday,6,11,24,34,39,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-08-03,Sunday,4,8,26,30,39,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-08-04,Monday,6,18,21,24,26,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-08-05,Tuesday,10,14,15,23,24,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-08-06,Wednesday,1,2,12,22,30,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-08-07,Thursday,2,5,8,24,27,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-08-08,Friday,12,20,24,30,35,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-08-09,Saturday,1,16,20,25,35,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-08-10,Sunday,6,8,18,30,34,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-08-11,Monday,1,7,16,22,39,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-08-12,Tuesday,13,14,27,28,35,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-08-13,Wednesday,1,3,20,29,37,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-08-14,Thursday,14,16,19,30,36,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-08-15,Friday,6,14,18,31,37,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-08-16,Saturday,1,4,27,30,34,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-08-17,Sunday,2,7,28,30,33,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-08-18,Monday,3,18,19,29,30,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-08-19,Tuesday,2,10,12,28,33,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-08-20,Wednesday,7,8,14,18,39,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-08-21,Thursday,3,4,10,12,24,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-08-22,Friday,4,13,15,20,24,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-08-23,Saturday,10,15,27,28,36,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-08-24,Sunday,1,9,10,13,34,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-08-25,Monday,7,10,24,31,34,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-08-26,Tuesday,8,10,16,18,25,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-08-27,Wednesday,14,15,27,32,38,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-08-28,Thursday,4,22,25,27,32,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-08-29,Friday,4,14,17,20,32,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-08-30,Saturday,2,13,23,33,38,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-08-31,Sunday,9,18,20,25,35,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-09-01,Monday,3,5,8,21,24,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-09-02,Tuesday,4,8,29,38,39,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-09-03,Wednesday,15,17,19,38,39,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-09-04,Thursday,5,6,21,23,34,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-09-05,Friday,9,21,23,24,37,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-09-06,Saturday,6,15,17,29,34,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-09-07,Sunday,2,5,8,35,38,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-09-08,Monday,13,20,23,29,30,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-09-09,Tuesday,22,25,29,38,39,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-09-10,Wednesday,4,6,14,26,32,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-09-11,Thursday,1,4,5,35,37,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-09-12,Friday,19,24,27,36,38,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-09-13,Saturday,26,27,29,37,38,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-09-14,Sunday,1,4,8,11,33,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-09-15,Monday,1,2,3,11,18,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-09-16,Tuesday,1,9,19,21,34,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-09-17,Wednesday,4,19,29,38,39,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-09-18,Thursday,7,12,19,34,36,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-09-19,Friday,8,13,16,19,30,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-09-20,Saturday,17,20,28,31,33,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-09-21,Sunday,6,9,17,19,37,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-09-22,Monday,1,8,23,29,32,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-09-23,Tuesday,1,2,12,15,28,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-09-24,Wednesday,2,10,24,35,37,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-09-25,Thursday,21,22,23,27,37,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-09-26,Friday,12,19,32,35,39,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-09-27,Saturday,13,16,19,22,23,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-09-28,Sunday,6,7,9,12,34,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-09-29,Monday,1,2,4,33,37,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-09-30,Tuesday,18,27,34,35,39,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-10-01,Wednesday,16,21,23,26,30,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-10-02,Thursday,2,7,24,32,37,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-10-03,Friday,18,29,31,35,39,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-10-04,Saturday,15,19,20,23,36,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-10-05,Sunday,2,11,15,16,30,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-10-06,Monday,7,13,20,21,29,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-10-07,Tuesday,3,31,32,37,39,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-10-08,Wednesday,2,15,16,31,32,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-10-09,Thursday,2,18,21,26,29,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-10-10,Friday,3,11,28,31,35,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-10-11,Saturday,3,5,12,16,30,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-10-12,Sunday,2,4,7,13,33,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-10-13,Monday,3,9,16,25,27,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-10-14,Tuesday,4,9,10,15,36,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-10-15,Wednesday,6,8,13,19,30,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-10-16,Thursday,2,8,13,15,32,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-10-17,Friday,7,9,13,27,31,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-10-18,Saturday,2,17,26,33,36,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-10-19,Sunday,1,3,11,16,20,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-10-20,Monday,9,11,13,17,20,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-10-21,Tuesday,10,12,13,14,21,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-10-22,Wednesday,23,27,32,34,35,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-10-23,Thursday,1,8,16,20,37,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-10-24,Friday,7,22,24,30,33,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
2008-10-25,Saturday,1,11,16,19,36,To Be Cacluculated,,FANTASY5_5_OF_39,https://www.lotterycorner.com/ca/fantasy-5/2008
